customer_id,gender,age_group,region_id,registration_date
C02688,Female,Teenager,N,2023-06-07
C02689,Male,Adult,N,2024-05-11
C02690,Female,Elder,N,2024-03-12
C02691,Female,Young Adult,S,2023-07-04
C02692,Male,Young Adult,E,2022-03-28
C02693,Female,Young Adult,N,2024-04-12
C02694,Female,Adult,N,2023-01-22
C02695,Female,Young Adult,E,2024-08-20
C02696,Female,Elder,E,2023-10-30
C02697,Female,Adult,W,2022-10-13
C02698,Female,Adult,E,2023-11-29
C02699,Female,Young Adult,S,2024-08-22
C02700,Female,Elder,E,2023-01-04
C02701,Male,Young Adult,W,2023-10-17
C02702,Male,Teenager,W,2023-10-16
C02703,Female,Adult,S,2023-11-28
C02704,Male,Adult,N,2024-10-20
C02705,Female,Young Adult,N,2024-07-03
C02706,Female,Young Adult,E,2022-10-15
C02707,Male,Adult,E,2022-04-05
C02708,Female,Young Adult,E,2023-10-31
C02709,Female,Adult,N,2022-02-10
C02710,Female,Adult,E,2022-11-27
C02711,Female,Young Adult,W,2023-05-19
C02712,Male,Adult,N,2022-10-02
C02713,Female,Young Adult,E,2022-06-28
C02714,Female,Adult,S,2022-05-17
C02715,Female,Adult,W,2024-02-06
C02716,Male,Young Adult,W,2024-09-14
C02717,Female,Adult,E,2022-08-31
C02718,Male,Elder,E,2022-07-16
C02719,Male,Young Adult,W,2023-06-10
C02720,Female,Elder,E,2023-09-24
C02721,Female,Young Adult,S,2023-02-12
C02722,Male,Teenager,W,2023-11-22
C02723,Female,Young Adult,N,2022-06-19
C02724,Male,Young Adult,S,2022-06-08
C02725,Male,Young Adult,W,2023-03-23
C02726,Female,Teenager,E,2024-10-14
C02727,Female,Elder,S,2024-12-16
C02728,Male,Adult,N,2022-04-22
C02729,Male,Adult,S,2022-02-17
C02730,Male,Young Adult,N,2023-01-11
C02731,Male,Young Adult,N,2024-04-07
C02732,Female,Teenager,E,2022-02-02
C02733,Female,Adult,N,2023-05-19
C02734,Female,Elder,S,2023-09-19
C02735,Female,Young Adult,S,2024-10-23
C02736,Female,Teenager,W,2022-02-11
C02737,Male,Adult,S,2022-01-09
C02738,Female,Young Adult,N,2024-09-26
C02739,Female,Young Adult,N,2024-03-29
C02740,Female,Adult,E,2023-10-19
C02741,Female,Adult,E,2024-02-29
C02742,Female,Teenager,S,2024-11-16
C02743,Male,Teenager,S,2024-12-02
C02744,Male,Elder,N,2023-08-21
C02745,Male,Young Adult,E,2024-07-24
C02746,Female,Teenager,E,2024-10-08
C02747,Male,Young Adult,N,2022-01-21
C02748,Male,Teenager,N,2024-09-25
C02749,Female,Young Adult,N,2023-04-02
C02750,Female,Adult,N,2024-10-10
C02751,Female,Young Adult,E,2022-09-22
C02752,Male,Young Adult,N,2022-07-03
C02753,Male,Adult,N,2022-08-15
C02754,Female,Adult,N,2025-01-01
C02755,Female,Elder,W,2024-12-28
C02756,Male,Elder,W,2024-08-26
C02757,Male,Teenager,N,2024-03-15
C02758,Female,Adult,S,2023-12-24
C02759,Female,Adult,N,2024-12-31
C02760,Male,Elder,E,2024-09-28
C02761,Female,Adult,N,2024-05-24
C02762,Male,Elder,E,2022-03-25
C02763,Male,Adult,E,2024-01-10
C02764,Male,Young Adult,W,2022-08-11
C02765,Male,Adult,N,2024-03-03
C02766,Female,Elder,W,2024-01-03
C02767,Female,Elder,W,2023-02-09
C02768,Male,Teenager,N,2022-11-25
C02769,Male,Adult,S,2023-03-02
C02770,Male,Young Adult,N,2024-02-09
C02771,Male,Teenager,N,2023-08-31
C02772,Male,Young Adult,N,2023-06-10
C02773,Female,Young Adult,E,2023-09-17
C02774,Female,Adult,S,2022-03-18
C02775,Female,Young Adult,W,2024-07-08
C02776,Female,Adult,N,2024-08-03
C02777,Male,Teenager,W,2023-04-11
C02778,Male,Young Adult,N,2023-05-07
C02779,Male,Young Adult,W,2022-11-09
C02780,Male,Young Adult,S,2022-11-04
C02781,Male,Teenager,N,2023-11-22
C02782,Female,Young Adult,W,2022-03-30
C02783,Male,Adult,S,2024-01-05
C02784,Female,Young Adult,E,2024-02-17
C02785,Female,Young Adult,E,2024-01-21
C02786,Female,Young Adult,S,2023-01-06
C02787,Female,Elder,E,2023-03-27
C02788,Male,Elder,E,2022-06-16
C02789,Female,Adult,N,2023-01-27
C02790,Female,Young Adult,E,2024-01-06
C02791,Female,Teenager,W,2023-05-06
C02792,Male,Elder,N,2024-07-13
C02793,Male,Teenager,N,2024-12-02
C02794,Male,Young Adult,E,2024-08-02
C02795,Female,Young Adult,S,2022-01-29
C02796,Female,Young Adult,S,2024-11-20
C02797,Male,Young Adult,N,2023-11-24
C02798,Female,Adult,E,2022-05-08
C02799,Male,Young Adult,N,2024-02-06
C02800,Male,Adult,S,2023-03-17
C02801,Female,Young Adult,W,2024-05-18
C02802,Female,Teenager,N,2023-06-08
C02803,Female,Elder,E,2024-01-30
C02804,Female,Young Adult,W,2022-04-20
C02805,Male,Adult,E,2022-06-12
C02806,Male,Adult,W,2023-07-14
C02807,Male,Teenager,S,2023-02-03
C02808,Male,Elder,W,2023-08-06
C02809,Male,Young Adult,N,2023-02-03
C02810,Female,Elder,N,2022-08-27
C02811,Male,Young Adult,N,2024-11-21
C02812,Male,Elder,S,2022-04-20
C02813,Male,Teenager,W,2022-10-27
C02814,Female,Adult,S,2024-09-28
C02815,Female,Adult,E,2024-02-03
C02816,Female,Elder,E,2022-09-06
C02817,Female,Elder,E,2023-06-05
C02818,Male,Adult,S,2022-02-03
C02819,Male,Elder,E,2022-08-16
C02820,Female,Young Adult,S,2023-08-08
C02821,Female,Young Adult,N,2024-08-15
C02822,Male,Young Adult,W,2024-03-23
C02823,Male,Young Adult,N,2023-12-25
C02824,Female,Young Adult,N,2023-08-07
C02825,Female,Adult,W,2023-07-24
C02826,Female,Young Adult,S,2022-08-08
C02827,Female,Adult,E,2024-02-26
C02828,Male,Young Adult,S,2023-06-12
C02829,Male,Young Adult,S,2022-03-16
C02830,Male,Adult,N,2022-05-16
C02831,Female,Adult,S,2022-03-15
C02832,Female,Adult,S,2022-09-11
C02833,Male,Adult,E,2024-11-07
C02834,Male,Young Adult,E,2024-10-18
C02835,Male,Adult,W,2024-12-02
C02836,Male,Teenager,N,2022-02-19
C02837,Female,Young Adult,E,2023-05-30
C02838,Male,Young Adult,E,2024-01-14
C02839,Male,Teenager,W,2024-01-01
C02840,Male,Young Adult,N,2023-07-25
C02841,Male,Elder,E,2023-07-30
C02842,Male,Elder,W,2024-06-21
C02843,Male,Young Adult,N,2022-07-21
C02844,Male,Teenager,W,2022-07-26
C02845,Female,Young Adult,N,2023-02-19
C02846,Female,Young Adult,E,2022-08-09
C02847,Female,Elder,W,2024-01-28
C02848,Female,Young Adult,E,2024-02-02
C02849,Male,Adult,S,2023-07-17
C02850,Female,Teenager,N,2023-01-04
C02851,Female,Elder,W,2024-06-14
C02852,Male,Young Adult,S,2022-07-23
C02853,Male,Adult,N,2024-11-14
C02854,Female,Young Adult,E,2024-08-14
C02855,Female,Adult,E,2022-03-10
C02856,Male,Young Adult,N,2023-05-31
C02857,Female,Young Adult,N,2022-08-28
C02858,Male,Elder,N,2022-12-27
C02859,Male,Elder,E,2024-11-20
C02860,Male,Elder,E,2023-12-08
C02861,Male,Adult,E,2023-11-21
C02862,Female,Adult,W,2023-10-19
C02863,Male,Teenager,W,2022-12-10
C02864,Male,Young Adult,E,2023-06-20
C02865,Female,Young Adult,N,2022-12-21
C02866,Male,Adult,E,2024-07-16
C02867,Female,Young Adult,S,2024-09-09
C02868,Female,Young Adult,E,2022-04-15
C02869,Female,Adult,E,2024-08-19
C02870,Male,Adult,S,2023-06-11
C02871,Female,Young Adult,W,2023-05-19
C02872,Female,Young Adult,N,2024-07-19
C02873,Male,Young Adult,E,2023-12-10
C02874,Female,Young Adult,N,2022-08-23
C02875,Female,Young Adult,W,2024-10-26
C02876,Female,Adult,N,2023-05-09
C02877,Female,Adult,N,2024-05-27
C02878,Female,Adult,S,2024-08-24
C02879,Male,Young Adult,S,2024-08-23
C02880,Female,Adult,N,2024-08-21
C02881,Female,Young Adult,E,2024-06-15
C02882,Male,Adult,S,2022-08-05
C02883,Male,Adult,N,2023-09-15
C02884,Male,Young Adult,S,2022-12-19
C02885,Female,Teenager,W,2023-11-23
C02886,Male,Elder,E,2023-11-06
C02887,Female,Young Adult,E,2023-09-23
C02888,Female,Adult,E,2022-11-21
C02889,Male,Teenager,S,2024-06-19
C02890,Male,Adult,N,2022-11-04
C02891,Female,Young Adult,N,2023-10-16
C02892,Male,Teenager,W,2022-10-12
C02893,Female,Adult,W,2023-01-27
C02894,Male,Young Adult,E,2022-12-26
C02895,Male,Young Adult,N,2024-02-08
C02896,Male,Teenager,N,2024-03-07
C02897,Female,Young Adult,S,2024-07-20
C02898,Male,Young Adult,E,2022-06-14
C02899,Female,Teenager,N,2024-01-03
C02900,Female,Elder,W,2023-08-04
C02901,Female,Teenager,S,2024-03-31
C02902,Female,Adult,W,2022-05-04
C02903,Male,Young Adult,W,2022-12-10
C02904,Female,Young Adult,W,2023-06-08
C02905,Female,Elder,E,2024-12-11
C02906,Male,Young Adult,E,2022-05-09
C02907,Female,Elder,E,2023-10-19
C02908,Male,Young Adult,E,2024-01-08
C02909,Female,Adult,E,2024-07-27
C02910,Male,Adult,W,2022-03-12
C02911,Female,Elder,E,2022-09-30
C02912,Male,Adult,W,2024-10-23
C02913,Female,Adult,W,2022-01-22
C02914,Female,Young Adult,N,2022-06-15
C02915,Male,Young Adult,N,2024-05-24
C02916,Male,Elder,E,2023-05-13
C02917,Male,Young Adult,E,2023-03-10
C02918,Male,Young Adult,W,2024-01-28
C02919,Female,Adult,S,2022-08-22
C02920,Female,Young Adult,E,2024-04-16
C02921,Male,Elder,E,2023-10-25
C02922,Female,Adult,N,2023-12-26
C02923,Male,Adult,E,2023-01-11
C02924,Male,Elder,W,2023-12-31
C02925,Female,Teenager,N,2022-10-30
C02926,Female,Young Adult,E,2023-02-09
C02927,Female,Adult,E,2023-12-09
C02928,Female,Young Adult,N,2024-07-05
C02929,Female,Adult,N,2022-01-21
C02930,Female,Elder,W,2022-09-14
C02931,Female,Young Adult,S,2023-02-03
C02932,Male,Young Adult,N,2022-02-20
C02933,Male,Elder,N,2023-03-23
C02934,Male,Young Adult,E,2024-04-06
C02935,Male,Adult,E,2023-08-18
C02936,Male,Young Adult,E,2024-03-28
C02937,Female,Elder,N,2023-09-28
C02938,Male,Adult,W,2024-12-08
C02939,Male,Adult,S,2024-02-14
C02940,Male,Adult,S,2024-08-30
C02941,Male,Young Adult,S,2023-02-01
C02942,Male,Young Adult,S,2023-11-14
C02943,Male,Adult,W,2024-11-16
C02944,Male,Young Adult,W,2023-12-12
C02945,Female,Adult,S,2023-06-13
C02946,Female,Elder,W,2023-11-16
C02947,Male,Adult,W,2023-09-05
C02948,Female,Adult,W,2022-07-05
C02949,Female,Adult,N,2023-11-27
C02950,Female,Adult,E,2022-08-03
C02951,Female,Young Adult,N,2022-08-04
C02952,Male,Teenager,W,2022-01-29
C02953,Female,Young Adult,N,2022-04-12
C02954,Female,Adult,E,2022-05-03
C02955,Female,Adult,S,2022-02-23
C02956,Male,Adult,S,2023-09-08
C02957,Male,Young Adult,E,2023-07-11
C02958,Male,Adult,W,2022-04-24
C02959,Male,Young Adult,E,2024-05-04
C02960,Male,Adult,W,2023-11-07
C02961,Male,Adult,N,2024-09-03
C02962,Male,Young Adult,E,2023-12-02
C02963,Female,Young Adult,S,2022-10-19
C02964,Female,Adult,N,2022-09-18
C02965,Female,Adult,E,2023-07-18
C02966,Male,Young Adult,E,2022-02-18
C02967,Male,Elder,E,2024-10-26
C02968,Male,Adult,E,2023-01-14
C02969,Male,Elder,E,2022-08-12
C02970,Male,Young Adult,N,2024-11-12
C02971,Female,Adult,N,2024-10-04
C02972,Female,Elder,E,2023-10-19
C02973,Male,Adult,N,2022-04-20
C02974,Male,Adult,N,2023-12-25
C02975,Male,Young Adult,S,2023-07-07
C02976,Male,Young Adult,E,2024-10-02
C02977,Female,Young Adult,S,2023-11-29
C02978,Male,Young Adult,E,2023-12-27
C02979,Male,Teenager,E,2022-11-02
C02980,Male,Teenager,S,2024-08-16
C02981,Male,Elder,W,2024-08-11
C02982,Female,Young Adult,E,2023-09-13
C02983,Male,Adult,E,2023-09-22
C02984,Male,Adult,E,2024-05-26
C02985,Female,Adult,N,2023-07-10
C02986,Female,Young Adult,E,2022-03-08
C02987,Female,Adult,S,2024-04-14
C02988,Male,Adult,W,2022-07-25
C02989,Male,Adult,W,2024-02-25
C02990,Female,Adult,E,2022-06-04
C02991,Female,Elder,N,2025-01-02
C02992,Female,Adult,N,2024-12-08
C02993,Female,Young Adult,S,2024-02-22
C02994,Female,Adult,S,2023-08-08
C02995,Female,Teenager,N,2023-12-09
C02996,Male,Elder,E,2022-06-28
C02997,Male,Teenager,N,2024-12-07
C02998,Male,Young Adult,W,2024-12-31
C02999,Female,Adult,N,2022-04-23
C03000,Female,Adult,W,2024-01-27
C03001,Female,Young Adult,W,2024-06-15
C03002,Female,Adult,E,2024-03-31
C03003,Female,Elder,E,2022-06-08
C03004,Female,Young Adult,S,2024-02-25
C03005,Male,Elder,E,2024-11-19
C03006,Male,Teenager,S,2022-09-08
C03007,Female,Adult,S,2022-04-23
C03008,Male,Adult,E,2022-09-16
C03009,Female,Young Adult,E,2022-04-17
C03010,Male,Young Adult,E,2023-07-29
C03011,Female,Young Adult,N,2024-09-17
C03012,Female,Adult,S,2023-03-03
C03013,Male,Adult,N,2024-05-08
C03014,Male,Adult,N,2024-07-06
C03015,Female,Young Adult,N,2023-09-19
C03016,Female,Young Adult,N,2023-04-20
C03017,Male,Teenager,N,2023-07-06
C03018,Male,Young Adult,W,2022-12-10
C03019,Female,Adult,N,2023-09-20
C03020,Male,Elder,E,2022-05-16
C03021,Female,Adult,N,2022-10-04
C03022,Female,Young Adult,W,2022-01-31
C03023,Female,Elder,E,2022-09-04
C03024,Female,Adult,S,2023-02-15
C03025,Male,Elder,E,2022-01-27
C03026,Male,Adult,S,2022-03-14
C03027,Male,Young Adult,E,2023-11-04
C03028,Male,Teenager,N,2023-04-21
C03029,Male,Adult,W,2022-10-14
C03030,Male,Young Adult,S,2022-07-31
C03031,Male,Young Adult,S,2025-01-04
C03032,Female,Adult,E,2023-02-05
C03033,Male,Adult,S,2023-10-17
C03034,Male,Adult,W,2024-11-23
C03035,Female,Young Adult,S,2023-05-13
C03036,Male,Young Adult,E,2024-04-27
C03037,Male,Adult,N,2022-04-08
C03038,Female,Elder,W,2023-01-01
C03039,Male,Adult,E,2023-04-08
C03040,Male,Elder,N,2022-01-28
C03041,Male,Adult,N,2023-12-14
C03042,Female,Adult,S,2022-09-30
C03043,Male,Young Adult,W,2024-04-05
C03044,Male,Adult,N,2022-07-21
C03045,Female,Adult,S,2023-03-26
C03046,Male,Adult,N,2022-01-19
C03047,Female,Adult,S,2022-11-07
C03048,Female,Adult,E,2023-02-16
C03049,Male,Young Adult,W,2024-01-12
C03050,Female,Adult,E,2023-09-16
C03051,Female,Young Adult,W,2024-01-02
C03052,Male,Adult,E,2023-09-27
C03053,Female,Young Adult,N,2023-05-13
C03054,Female,Teenager,S,2022-09-01
C03055,Male,Young Adult,E,2023-11-21
C03056,Male,Adult,W,2023-07-31
C03057,Male,Young Adult,W,2023-05-30
C03058,Female,Young Adult,N,2022-07-26
C03059,Male,Adult,N,2024-08-05
C03060,Female,Young Adult,N,2023-01-29
C03061,Female,Elder,W,2024-11-10
C03062,Female,Elder,W,2023-12-19
C03063,Female,Adult,W,2022-07-21
C03064,Female,Young Adult,S,2022-04-30
C03065,Female,Adult,E,2023-01-24
C03066,Female,Teenager,S,2022-08-22
C03067,Male,Adult,N,2023-08-25
C03068,Male,Young Adult,E,2023-12-13
C03069,Female,Elder,N,2024-09-08
C03070,Female,Teenager,N,2024-05-06
C03071,Male,Adult,W,2022-03-17
C03072,Female,Adult,W,2023-10-11
C03073,Male,Adult,S,2023-10-12
C03074,Male,Teenager,E,2023-05-11
C03075,Male,Elder,S,2024-04-09
C03076,Female,Adult,E,2023-04-28
C03077,Female,Adult,W,2024-12-19
C03078,Male,Young Adult,W,2024-09-17
C03079,Male,Adult,E,2023-09-11
C03080,Male,Young Adult,N,2023-07-04
C03081,Male,Teenager,S,2023-10-08
C03082,Male,Teenager,S,2023-05-17
C03083,Female,Adult,S,2024-04-25
C03084,Male,Young Adult,W,2022-02-22
C03085,Female,Young Adult,S,2023-03-26
C03086,Male,Adult,N,2022-03-03
C03087,Female,Adult,S,2024-11-12
C03088,Female,Teenager,W,2022-02-13
C03089,Female,Adult,N,2024-03-30
C03090,Female,Teenager,E,2023-10-21
C03091,Female,Teenager,S,2023-12-29
C03092,Female,Teenager,N,2024-05-01
C03093,Male,Adult,E,2022-02-16
C03094,Female,Teenager,E,2024-03-30
C03095,Male,Teenager,E,2024-11-13
C03096,Female,Young Adult,W,2022-03-30
C03097,Female,Adult,N,2024-01-05
C03098,Male,Young Adult,N,2022-06-27
C03099,Female,Young Adult,W,2024-10-15
C03100,Male,Teenager,S,2024-12-18
C03101,Male,Young Adult,E,2024-06-19
C03102,Male,Adult,W,2023-03-14
C03103,Male,Adult,S,2023-03-02
C03104,Female,Young Adult,E,2024-08-25
C03105,Female,Young Adult,N,2023-05-01
C03106,Male,Teenager,N,2023-04-05
C03107,Female,Young Adult,N,2024-07-09
C03108,Female,Teenager,W,2024-11-04
C03109,Male,Adult,N,2024-01-18
C03110,Female,Elder,E,2022-02-20
C03111,Male,Elder,W,2022-11-05
C03112,Male,Elder,E,2024-11-23
C03113,Female,Adult,E,2024-10-01
C03114,Female,Adult,S,2023-09-27
C03115,Female,Young Adult,S,2022-07-24
C03116,Male,Adult,S,2024-01-10
C03117,Male,Adult,E,2024-12-29
C03118,Female,Adult,W,2023-06-17
C03119,Female,Adult,W,2022-04-18
C03120,Female,Young Adult,W,2024-05-25
C03121,Female,Young Adult,W,2022-09-08
C03122,Male,Elder,S,2022-05-15
C03123,Female,Teenager,E,2023-11-20
C03124,Male,Adult,W,2023-02-11
C03125,Male,Elder,S,2022-04-12
C03126,Female,Adult,W,2023-11-24
C03127,Female,Adult,S,2023-02-08
C03128,Female,Young Adult,E,2024-03-24
C03129,Male,Young Adult,E,2024-10-22
C03130,Female,Elder,W,2024-05-04
C03131,Female,Adult,N,2024-10-23
C03132,Male,Adult,E,2024-07-30
C03133,Female,Teenager,E,2024-10-17
C03134,Male,Teenager,N,2022-06-26
C03135,Female,Elder,W,2024-05-22
C03136,Male,Young Adult,E,2023-04-22
C03137,Female,Adult,E,2023-02-02
C03138,Female,Teenager,S,2022-08-08
C03139,Male,Adult,E,2022-06-22
C03140,Male,Elder,E,2024-01-06
C03141,Female,Adult,S,2023-05-17
C03142,Male,Young Adult,N,2024-01-31
C03143,Male,Adult,W,2022-05-11
C03144,Male,Adult,E,2024-03-08
C03145,Male,Young Adult,E,2024-03-09
C03146,Female,Elder,S,2024-07-18
C03147,Female,Adult,S,2023-12-24
C03148,Male,Elder,S,2024-11-09
C03149,Male,Adult,S,2022-08-03
C03150,Male,Young Adult,E,2023-05-03
C03151,Male,Young Adult,E,2022-11-09
C03152,Female,Young Adult,E,2022-03-20
C03153,Female,Elder,N,2022-06-29
C03154,Male,Adult,E,2024-09-30
C03155,Male,Adult,N,2023-11-06
C03156,Male,Young Adult,N,2022-01-14
C03157,Female,Young Adult,W,2024-05-08
C03158,Male,Adult,E,2022-09-03
C03159,Female,Adult,E,2024-11-03
C03160,Male,Young Adult,S,2022-04-09
C03161,Female,Adult,W,2022-02-02
C03162,Male,Teenager,E,2022-09-14
C03163,Female,Young Adult,W,2022-02-03
C03164,Male,Adult,S,2022-01-19
C03165,Male,Young Adult,W,2023-08-12
C03166,Male,Elder,W,2022-05-17
C03167,Female,Young Adult,W,2022-12-25
C03168,Male,Young Adult,N,2024-01-24
C03169,Female,Young Adult,N,2023-02-08
C03170,Female,Adult,N,2022-09-07
C03171,Male,Young Adult,N,2023-03-22
C03172,Male,Adult,W,2024-08-11
C03173,Male,Teenager,N,2022-10-05
C03174,Female,Teenager,N,2022-04-22
C03175,Male,Young Adult,N,2024-01-16
C03176,Female,Adult,N,2023-11-19
C03177,Female,Elder,N,2023-01-27
C03178,Male,Teenager,W,2024-08-26
C03179,Male,Adult,E,2022-05-23
C03180,Male,Elder,N,2024-11-21
C03181,Male,Young Adult,S,2022-06-30
C03182,Male,Adult,S,2023-08-02
C03183,Male,Young Adult,N,2024-03-08
C03184,Female,Elder,E,2022-09-26
C03185,Female,Adult,E,2023-07-07
C03186,Female,Elder,E,2023-09-25
C03187,Male,Adult,E,2022-10-02
C03188,Female,Young Adult,N,2024-01-13
C03189,Female,Elder,W,2022-03-27
C03190,Female,Young Adult,W,2024-12-22
C03191,Female,Young Adult,W,2023-02-08
C03192,Female,Adult,N,2022-07-11
C03193,Male,Adult,W,2024-11-20
C03194,Male,Elder,W,2022-04-17
C03195,Female,Young Adult,W,2023-09-14
C03196,Female,Adult,N,2022-10-03
C03197,Female,Adult,E,2023-10-13
C03198,Male,Teenager,W,2023-07-10
C03199,Male,Young Adult,E,2024-12-23
C03200,Female,Young Adult,E,2023-07-21
C03201,Male,Young Adult,W,2023-08-09
C03202,Male,Elder,S,2024-06-03
C03203,Female,Adult,E,2022-05-09
C03204,Male,Adult,S,2022-09-13
C03205,Male,Elder,W,2024-07-22
C03206,Female,Young Adult,N,2022-08-19
C03207,Male,Adult,E,2024-05-12
C03208,Male,Young Adult,E,2022-12-21
C03209,Female,Elder,W,2022-05-26
C03210,Male,Young Adult,E,2024-11-22
C03211,Male,Elder,W,2022-09-17
C03212,Female,Young Adult,W,2022-03-28
C03213,Female,Young Adult,N,2024-04-22
C03214,Female,Adult,S,2022-09-22
C03215,Male,Young Adult,N,2023-01-27
C03216,Female,Adult,S,2022-08-20
C03217,Male,Young Adult,E,2024-06-19
C03218,Female,Adult,W,2023-08-11
C03219,Male,Young Adult,W,2023-03-23
C03220,Female,Teenager,N,2023-04-11
C03221,Female,Young Adult,N,2024-07-22
C03222,Female,Adult,E,2022-05-08
C03223,Female,Young Adult,E,2024-11-15
C03224,Male,Young Adult,N,2023-07-27
C03225,Female,Young Adult,W,2023-05-26
C03226,Female,Teenager,W,2023-05-03
C03227,Male,Adult,S,2024-06-09
C03228,Female,Elder,W,2023-08-02
C03229,Male,Young Adult,S,2024-08-07
C03230,Female,Adult,E,2023-02-10
C03231,Female,Adult,S,2024-11-15
C03232,Female,Young Adult,N,2022-12-30
C03233,Male,Adult,W,2024-12-19
C03234,Female,Young Adult,S,2023-07-05
C03235,Female,Adult,E,2022-10-19
C03236,Female,Teenager,S,2024-02-28
C03237,Male,Adult,N,2024-03-26
C03238,Male,Adult,N,2022-07-10
C03239,Female,Teenager,E,2023-04-06
C03240,Male,Young Adult,E,2023-10-26
C03241,Female,Elder,S,2022-08-21
C03242,Female,Young Adult,E,2023-04-19
C03243,Female,Adult,E,2023-10-20
C03244,Female,Elder,E,2022-09-28
C03245,Female,Adult,E,2022-06-20
C03246,Female,Adult,W,2022-01-28
C03247,Female,Adult,E,2022-05-16
C03248,Male,Elder,S,2024-07-13
C03249,Male,Adult,N,2023-02-09
C03250,Male,Adult,S,2024-09-03
C03251,Male,Young Adult,N,2024-06-06
C03252,Male,Elder,E,2024-05-05
C03253,Male,Adult,N,2023-03-20
C03254,Male,Teenager,S,2023-03-10
C03255,Female,Elder,W,2023-05-24
C03256,Female,Adult,S,2022-02-03
C03257,Female,Teenager,N,2024-10-22
C03258,Female,Adult,N,2022-12-28
C03259,Male,Young Adult,W,2023-08-29
C03260,Male,Elder,N,2023-12-17
C03261,Female,Young Adult,S,2022-09-07
C03262,Female,Adult,E,2022-05-27
C03263,Male,Adult,E,2022-12-14
C03264,Female,Teenager,E,2023-02-03
C03265,Female,Elder,W,2022-05-05
C03266,Female,Adult,N,2024-02-02
C03267,Female,Young Adult,N,2023-02-02
C03268,Male,Adult,N,2022-05-11
C03269,Female,Elder,N,2023-08-28
C03270,Female,Young Adult,N,2024-06-10
C03271,Male,Young Adult,S,2024-04-01
C03272,Male,Young Adult,E,2024-06-20
C03273,Female,Young Adult,E,2024-08-02
C03274,Male,Adult,S,2024-01-02
C03275,Female,Adult,E,2022-11-30
C03276,Female,Young Adult,S,2024-11-09
C03277,Male,Young Adult,N,2022-07-24
C03278,Female,Young Adult,E,2024-08-13
C03279,Female,Elder,N,2022-12-21
C03280,Female,Young Adult,N,2024-04-03
C03281,Female,Elder,S,2024-10-22
C03282,Male,Adult,W,2024-07-29
C03283,Male,Young Adult,E,2022-06-17
C03284,Female,Elder,N,2023-01-03
C03285,Male,Adult,W,2023-06-20
C03286,Female,Adult,E,2024-08-20
C03287,Female,Elder,E,2023-08-03
C03288,Female,Teenager,W,2024-08-07
C03289,Female,Teenager,S,2022-07-26
C03290,Female,Adult,N,2024-12-08
C03291,Male,Young Adult,E,2023-06-28
C03292,Female,Young Adult,E,2022-05-09
C03293,Male,Teenager,E,2023-09-06
C03294,Male,Teenager,E,2022-02-04
C03295,Female,Adult,W,2024-03-29
C03296,Female,Young Adult,W,2022-07-18
C03297,Female,Adult,W,2022-03-18
C03298,Female,Adult,W,2023-01-04
C03299,Female,Young Adult,W,2024-04-12
C03300,Male,Teenager,N,2023-06-10
C03301,Female,Adult,N,2022-12-15
C03302,Female,Teenager,E,2023-05-21
C03303,Male,Adult,W,2023-10-05
C03304,Male,Elder,E,2022-08-26
C03305,Female,Young Adult,E,2022-05-18
C03306,Male,Adult,N,2023-09-04
C03307,Female,Adult,N,2023-11-11
C03308,Male,Young Adult,E,2024-04-18
C03309,Male,Elder,N,2024-07-26
C03310,Female,Elder,S,2022-12-21
C03311,Male,Young Adult,N,2023-08-01
C03312,Male,Adult,S,2024-04-26
C03313,Male,Elder,E,2023-07-13
C03314,Male,Elder,S,2024-04-28
C03315,Male,Adult,E,2022-05-20
C03316,Male,Adult,N,2023-10-25
C03317,Female,Young Adult,W,2022-01-21
C03318,Female,Elder,S,2022-03-05
C03319,Male,Young Adult,E,2024-12-31
C03320,Female,Adult,E,2024-09-16
C03321,Female,Young Adult,N,2022-06-11
C03322,Female,Young Adult,W,2022-05-10
C03323,Male,Young Adult,E,2023-08-04
C03324,Female,Elder,S,2022-08-13
C03325,Male,Teenager,N,2023-08-03
C03326,Female,Adult,W,2024-09-09
C03327,Male,Teenager,W,2024-10-01
C03328,Male,Young Adult,N,2022-04-17
C03329,Female,Young Adult,S,2023-09-13
C03330,Female,Adult,W,2024-04-19
C03331,Male,Young Adult,E,2023-07-31
C03332,Female,Young Adult,W,2022-07-18
C03333,Female,Teenager,S,2023-05-25
C03334,Female,Young Adult,E,2023-10-29
C03335,Male,Elder,S,2022-03-20
C03336,Male,Elder,N,2024-06-12
C03337,Female,Young Adult,E,2023-05-27
C03338,Female,Adult,W,2022-09-07
C03339,Female,Elder,S,2024-06-07
C03340,Male,Teenager,S,2024-10-20
C03341,Male,Adult,E,2023-08-22
C03342,Female,Elder,E,2024-01-23
C03343,Female,Teenager,W,2023-08-23
C03344,Female,Young Adult,W,2024-09-01
C03345,Female,Elder,N,2023-04-28
C03346,Female,Adult,W,2024-04-15
C03347,Female,Teenager,W,2022-06-21
C03348,Male,Young Adult,W,2024-05-18
C03349,Female,Young Adult,E,2022-01-17
C03350,Male,Adult,W,2023-01-29
C03351,Female,Adult,N,2022-08-22
C03352,Female,Elder,S,2022-09-05
C03353,Male,Young Adult,W,2022-02-21
C03354,Male,Adult,N,2022-01-15
C03355,Male,Adult,N,2023-03-17
C03356,Male,Young Adult,W,2023-11-27
C03357,Female,Young Adult,W,2022-01-07
