transaction_id,transaction_datetime,customer_id,store_id,product_id,promotion_id,quantity,selling_price,discount_amount,total_revenue,total_cost,profit
T000277,2025-10-11 17:31:11,C02394,S004,P001,,8,12.6,0.0,100.8,64.0,36.8
T000278,2025-08-01 00:11:32,C00031,S004,P006,,1,2.1,0.0,2.27,1.0,1.27
T000279,2025-01-16 23:01:03,C02072,S005,P002,,5,1.89,0.0,9.45,5.5,3.95
T000280,2024-01-31 21:24:46,C00999,S006,P023,,1,35.0,0.0,35.0,12.0,23.0
T000281,2024-08-23 14:50:12,C03108,S007,P007,,6,2.8,0.0,18.14,7.2,10.94
T000282,2024-06-20 05:26:51,C03525,S002,P004,,6,2.2,0.0,13.2,7.2,6.0
T000283,2025-05-24 20:25:02,C03051,S007,P024,,3,12.6,0.0,37.8,12.0,25.8
T000284,2025-10-24 09:15:49,C01016,S007,P023,,2,36.75,0.0,73.5,24.0,49.5
T000285,2025-02-22 05:45:49,C03629,S002,P007,,2,2.94,0.0,5.88,2.4,3.48
T000286,2025-12-13 14:40:57,C03469,S004,P020,,4,5.25,0.0,24.15,8.0,16.15
T000287,2025-04-27 02:32:54,C02653,S001,P008,,1,7.35,0.0,6.03,4.0,2.03
T000288,2024-06-28 02:35:59,C03658,S002,P005,,3,3.2,0.0,9.6,4.5,5.1
T000289,2024-12-31 18:14:48,C02695,S004,P023,,3,35.0,0.0,120.75,36.0,84.75
T000290,2025-01-17 14:24:38,C00039,S002,P008,,6,7.35,0.0,44.1,24.0,20.1
T000291,2025-03-20 12:27:45,C02612,S008,P002,,7,1.89,0.0,13.23,7.7,5.53
T000292,2025-07-29 06:01:09,C00976,S006,P006,,6,2.1,0.0,13.61,6.0,7.61
T000293,2025-10-03 11:44:40,C01478,S002,P002,,2,1.89,0.0,3.1,2.2,0.9
T000294,2024-12-09 20:02:46,C02922,S001,P021,,1,59.0,0.0,67.85,25.0,42.85
T000295,2025-11-08 14:46:57,C00066,S007,P007,,3,2.94,0.0,10.14,3.6,6.54
T000296,2025-07-30 02:31:14,C03880,S004,P005,,7,3.36,0.0,25.4,10.5,14.9
T000297,2025-03-12 21:29:11,C02914,S001,P004,,2,2.31,0.0,3.79,2.4,1.39
T000298,2024-12-23 14:53:30,C02692,S003,P006,PR02,7,1.9,0.1,15.29,7.0,8.29
T000299,2025-05-28 01:15:43,C01102,S002,P007,,4,2.94,0.0,9.64,4.8,4.84
T000300,2025-10-27 04:28:08,C03155,S002,P023,,3,36.75,0.0,90.4,36.0,54.4
T000301,2024-08-20 12:32:35,C00641,S007,P002,,2,1.8,0.0,3.89,2.2,1.69
T000302,2025-01-06 05:24:31,C00859,S007,P022,,3,18.9,0.0,56.7,18.0,38.7
T000303,2025-06-29 09:33:44,C01933,S004,P009,,1,943.95,0.0,943.95,550.0,393.95
T000304,2024-04-22 05:25:37,C02007,S007,P013,,1,699.0,0.0,699.0,320.0,379.0
T000305,2025-05-17 10:36:42,C00833,S004,P008,,6,7.35,0.0,44.1,24.0,20.1
T000306,2025-03-19 19:22:12,C02379,S004,P007,,8,2.94,0.0,23.52,9.6,13.92
T000307,2025-10-18 19:13:30,C02039,S006,P005,,4,3.36,0.0,13.44,6.0,7.44
T000308,2025-07-15 13:30:09,C02888,S004,P020,,1,5.25,0.0,5.67,2.0,3.67
T000309,2025-10-28 11:52:32,C03563,S004,P023,,1,36.75,0.0,36.75,12.0,24.75
T000310,2025-01-20 09:29:48,C01391,S003,P007,,6,2.94,0.0,17.64,7.2,10.44
T000311,2025-07-12 17:47:09,C01918,S001,P005,,6,3.36,0.0,17.85,9.0,8.85
T000312,2024-08-04 10:17:40,C03569,S003,P006,,4,2.0,0.0,8.64,4.0,4.64
T000313,2025-02-25 10:55:13,C03276,S006,P003,,7,8.4,0.0,58.8,35.0,23.8
T000314,2025-07-19 20:40:45,C03344,S007,P001,,1,12.6,0.0,13.61,8.0,5.61
T000315,2024-12-27 17:59:40,C02060,S003,P021,,4,59.0,0.0,271.4,100.0,171.4
T000316,2024-10-17 10:11:18,C03231,S006,P007,,1,2.8,0.0,2.8,1.2,1.6
T000317,2024-10-02 09:37:11,C02554,S005,P008,,7,7.0,0.0,49.0,28.0,21.0
T000318,2024-02-04 08:45:37,C03629,S002,P022,,2,18.0,0.0,36.0,12.0,24.0
T000319,2024-02-27 02:26:14,C01101,S002,P004,,3,2.2,0.0,6.6,3.6,3.0
T000320,2024-04-23 06:49:23,C03292,S004,P007,,7,2.8,0.0,19.6,8.4,11.2
T000321,2025-02-05 01:33:36,C03942,S001,P008,,5,7.35,0.0,36.75,20.0,16.75
T000322,2024-12-11 20:57:51,C01836,S006,P007,,3,2.8,0.0,9.66,3.6,6.06
T000323,2025-10-24 04:49:46,C01493,S006,P004,,6,2.31,0.0,13.86,7.2,6.66
T000324,2024-06-17 10:10:58,C02120,S003,P001,,1,12.0,0.0,12.0,8.0,4.0
T000325,2025-03-04 09:59:54,C01659,S006,P014,,1,135.45,0.0,135.45,70.0,65.45
T000326,2024-04-11 11:00:11,C02215,S005,P006,,4,2.0,0.0,8.0,4.0,4.0
T000327,2025-01-16 06:09:36,C03228,S008,P019,,1,9.45,0.0,9.45,4.0,5.45
T000328,2024-10-17 20:40:20,C00315,S001,P022,,1,18.0,0.0,18.0,6.0,12.0
T000329,2025-08-22 20:20:14,C03273,S004,P008,,8,7.35,0.0,63.5,32.0,31.5
T000330,2025-05-15 23:06:04,C03731,S001,P024,,1,12.6,0.0,10.33,4.0,6.33
T000331,2025-09-02 14:29:27,C02881,S004,P001,,5,12.6,0.0,63.0,40.0,23.0
T000332,2024-07-25 02:02:08,C00848,S005,P011,PR01,1,424.15,74.85,458.08,250.0,208.08
T000333,2025-06-27 02:33:33,C02323,S001,P014,,2,135.45,0.0,222.14,140.0,82.14
T000334,2024-03-22 10:42:48,C03998,S007,P003,,6,8.0,0.0,48.0,30.0,18.0
T000335,2024-12-22 04:20:34,C00301,S007,P024,,3,12.0,0.0,41.4,12.0,29.4
T000336,2025-07-15 11:41:08,C03970,S002,P021,,1,61.95,0.0,54.86,25.0,29.86
T000337,2025-01-01 05:24:56,C01919,S001,P001,,2,12.6,0.0,25.2,16.0,9.2
T000338,2024-10-23 21:12:52,C00843,S001,P008,,5,7.0,0.0,35.0,20.0,15.0
T000339,2024-06-26 03:45:28,C00545,S004,P019,,4,9.0,0.0,36.0,16.0,20.0
T000340,2024-12-12 09:45:13,C00782,S004,P024,,2,12.0,0.0,27.6,8.0,19.6
T000341,2024-11-18 22:08:55,C02308,S006,P002,,7,1.8,0.0,14.49,7.7,6.79
T000342,2025-01-20 16:45:10,C01585,S003,P006,,4,2.1,0.0,8.4,4.0,4.4
T000343,2024-03-20 06:12:26,C00042,S002,P001,,3,12.0,0.0,36.0,24.0,12.0
T000344,2024-04-20 06:49:55,C03070,S001,P021,,1,59.0,0.0,59.0,25.0,34.0
T000345,2025-07-31 23:24:08,C02403,S003,P005,,4,3.36,0.0,14.52,6.0,8.52
T000346,2024-10-24 14:42:33,C00780,S001,P008,,5,7.0,0.0,35.0,20.0,15.0
T000347,2024-07-04 12:17:43,C02658,S001,P005,,1,3.2,0.0,3.46,1.5,1.96
T000348,2024-11-13 23:20:19,C00012,S008,P022,,4,18.0,0.0,82.8,24.0,58.8
T000349,2024-06-28 06:22:03,C03190,S008,P020,,1,5.0,0.0,5.0,2.0,3.0
T000350,2025-02-28 09:25:51,C00695,S004,P006,,5,2.1,0.0,10.5,5.0,5.5
T000351,2024-07-16 17:04:32,C01957,S003,P008,,7,7.0,0.0,52.92,28.0,24.92
T000352,2024-07-19 00:58:49,C00903,S001,P001,,8,12.0,0.0,103.68,64.0,39.68
T000353,2025-06-22 06:48:35,C02785,S003,P024,,3,12.6,0.0,37.8,12.0,25.8
T000354,2025-09-28 17:02:06,C01401,S001,P011,,1,523.95,0.0,429.64,250.0,179.64
T000355,2025-03-15 06:01:22,C01601,S003,P006,,7,2.1,0.0,14.7,7.0,7.7
T000356,2025-11-12 02:57:09,C02159,S006,P004,,8,2.31,0.0,21.25,9.6,11.65
T000357,2025-08-31 02:00:58,C01006,S005,P005,,7,3.36,0.0,25.4,10.5,14.9
T000358,2025-10-23 22:08:04,C01192,S003,P008,,7,7.35,0.0,51.45,28.0,23.45
T000359,2024-08-25 19:15:16,C00818,S008,P005,,6,3.2,0.0,20.74,9.0,11.74
T000360,2025-07-18 17:03:13,C00009,S003,P008,,4,7.35,0.0,31.75,16.0,15.75
T000361,2024-02-26 19:07:07,C03163,S007,P002,,1,1.8,0.0,1.8,1.1,0.7
T000362,2025-02-26 09:25:54,C00741,S002,P008,,3,7.35,0.0,22.05,12.0,10.05
T000363,2025-11-26 05:36:58,C00500,S008,P022,,2,18.9,0.0,43.47,12.0,31.47
T000364,2025-05-11 04:28:05,C02868,S003,P005,,2,3.36,0.0,6.72,3.0,3.72
T000365,2025-05-01 16:50:06,C03539,S002,P005,,8,3.36,0.0,22.04,12.0,10.04
T000366,2024-09-07 17:58:27,C03828,S004,P007,,8,2.8,0.0,22.4,9.6,12.8
T000367,2025-05-02 12:05:37,C01796,S002,P019,,2,9.45,0.0,15.5,8.0,7.5
T000368,2025-02-24 15:34:00,C03300,S001,P003,,7,8.4,0.0,58.8,35.0,23.8
T000369,2025-05-08 14:55:46,C00228,S008,P005,,8,3.36,0.0,26.88,12.0,14.88
T000370,2025-01-21 02:19:05,C01362,S006,P002,,7,1.89,0.0,13.23,7.7,5.53
T000371,2024-07-29 20:19:53,C00334,S004,P005,,3,3.2,0.0,10.37,4.5,5.87
T000372,2024-10-22 02:17:57,C02382,S001,P008,,8,7.0,0.0,56.0,32.0,24.0
T000373,2025-12-28 11:18:06,C00817,S002,P007,,5,2.94,0.0,13.86,6.0,7.86
T000374,2024-07-20 06:00:00,C02241,S003,P006,,8,2.0,0.0,17.28,8.0,9.28
T000375,2025-03-20 20:12:44,C02338,S003,P023,,4,36.75,0.0,147.0,48.0,99.0
T000376,2025-04-02 14:47:06,C03153,S001,P008,,4,7.35,0.0,24.11,16.0,8.11
T000377,2025-08-14 08:14:05,C01804,S006,P003,,7,8.4,0.0,63.5,35.0,28.5
T000378,2025-09-24 08:40:30,C02180,S002,P003,,5,8.4,0.0,34.44,25.0,9.44
T000379,2024-10-17 05:47:10,C03335,S005,P005,,7,3.2,0.0,22.4,10.5,11.9
T000380,2024-07-10 04:02:17,C00043,S006,P002,,4,1.8,0.0,7.78,4.4,3.38
T000381,2024-10-31 12:30:42,C00287,S007,P001,,7,12.0,0.0,84.0,56.0,28.0
T000382,2025-12-26 11:28:23,C01987,S008,P006,,5,2.1,0.0,12.08,5.0,7.07
T000383,2025-05-05 13:55:32,C02533,S004,P006,,6,2.1,0.0,12.6,6.0,6.6
T000384,2025-02-26 20:21:03,C03771,S007,P002,,6,1.89,0.0,11.34,6.6,4.74
T000385,2025-03-20 21:06:15,C00538,S008,P007,,7,2.94,0.0,20.58,8.4,12.18
T000386,2024-06-20 09:35:27,C00436,S004,P003,,1,8.0,0.0,8.0,5.0,3.0
T000387,2024-06-19 09:02:22,C02132,S004,P007,,8,2.8,0.0,22.4,9.6,12.8
T000388,2024-12-04 14:30:57,C00179,S001,P008,,5,7.0,0.0,40.25,20.0,20.25
T000389,2024-06-20 18:07:18,C01199,S007,P022,,1,18.0,0.0,18.0,6.0,12.0
T000390,2024-07-22 03:39:04,C02300,S007,P006,,7,2.0,0.0,15.12,7.0,8.12
T000391,2025-06-16 06:09:10,C03605,S003,P020,,3,5.25,0.0,15.75,6.0,9.75
T000392,2025-04-21 12:06:42,C01993,S001,P006,,5,2.1,0.0,8.61,5.0,3.61
T000393,2025-11-01 03:44:06,C03686,S006,P021,,2,61.95,0.0,142.48,50.0,92.48
T000394,2024-05-09 01:19:42,C00344,S008,P004,,6,2.2,0.0,13.2,7.2,6.0
T000395,2025-01-11 06:39:03,C02860,S004,P003,,6,8.4,0.0,50.4,30.0,20.4
T000396,2025-05-08 08:29:01,C01387,S002,P003,,5,8.4,0.0,34.44,25.0,9.44
T000397,2024-06-21 21:34:56,C00680,S003,P001,,6,12.0,0.0,72.0,48.0,24.0
T000398,2025-03-26 07:17:16,C02717,S003,P006,,1,2.1,0.0,2.1,1.0,1.1
T000399,2025-09-20 01:01:00,C03999,S005,P024,,4,12.6,0.0,50.4,16.0,34.4
T000400,2025-11-23 02:40:37,C03783,S004,P021,,3,61.95,0.0,213.73,75.0,138.73
T000401,2024-04-01 20:25:22,C02890,S002,P024,,4,12.0,0.0,48.0,16.0,32.0
T000402,2024-04-06 18:18:54,C03957,S004,P006,,7,2.0,0.0,14.0,7.0,7.0
T000403,2024-04-02 20:21:55,C00535,S002,P008,,3,7.0,0.0,21.0,12.0,9.0
T000404,2025-05-14 21:43:16,C01654,S008,P002,,7,1.89,0.0,13.23,7.7,5.53
T000405,2024-05-11 08:53:18,C02486,S008,P002,,2,1.8,0.0,3.6,2.2,1.4
T000406,2025-06-29 07:29:06,C03275,S003,P023,,2,36.75,0.0,73.5,24.0,49.5
T000407,2024-05-02 10:38:55,C02577,S004,P008,,1,7.0,0.0,7.0,4.0,3.0
T000408,2025-07-29 12:29:55,C00224,S006,P003,,6,8.4,0.0,54.43,30.0,24.43
T000409,2025-04-14 07:57:56,C03637,S007,P008,,2,7.35,0.0,14.7,8.0,6.7
T000410,2024-11-09 14:19:29,C02274,S004,P007,,5,2.8,0.0,16.1,6.0,10.1
T000411,2025-11-05 05:21:29,C01089,S005,P024,,4,12.6,0.0,57.96,16.0,41.96
T000412,2025-02-20 08:54:48,C01322,S004,P010,,1,25.2,0.0,25.2,10.0,15.2
T000413,2025-02-12 04:50:17,C02334,S006,P001,,6,12.6,0.0,75.6,48.0,27.6
T000414,2024-10-12 23:43:03,C00436,S004,P005,,4,3.2,0.0,12.8,6.0,6.8
T000415,2024-01-20 08:00:11,C01413,S001,P004,,5,2.2,0.0,11.0,6.0,5.0
T000416,2024-07-28 20:36:15,C02869,S004,P021,,1,59.0,0.0,63.72,25.0,38.72
T000417,2025-06-14 15:53:25,C00678,S001,P003,,2,8.4,0.0,13.78,10.0,3.78
T000418,2024-05-20 00:38:17,C03089,S001,P022,,3,18.0,0.0,54.0,18.0,36.0
T000419,2025-07-18 09:07:06,C01391,S003,P006,,4,2.1,0.0,9.07,4.0,5.07
T000420,2024-06-17 11:08:50,C03316,S001,P019,,1,9.0,0.0,9.0,4.0,5.0
T000421,2025-07-18 03:32:42,C02888,S004,P002,,5,1.89,0.0,10.21,5.5,4.71
T000422,2024-08-22 05:20:49,C01893,S008,P024,,3,12.0,0.0,38.88,12.0,26.88
T000423,2024-05-07 13:01:10,C01134,S001,P001,,1,12.0,0.0,12.0,8.0,4.0
T000424,2025-12-05 11:10:31,C02308,S005,P005,,6,3.36,0.0,23.18,9.0,14.18
T000425,2025-03-31 14:34:33,C03749,S001,P007,,8,2.94,0.0,19.29,9.6,9.69
T000426,2025-08-14 08:05:52,C03423,S003,P001,,1,12.6,0.0,13.61,8.0,5.61
T000427,2025-05-13 03:19:41,C03175,S001,P002,,3,1.89,0.0,4.65,3.3,1.35
T000428,2024-09-19 12:54:22,C01543,S003,P022,,2,18.0,0.0,36.0,12.0,24.0
T000429,2025-10-26 11:18:13,C03640,S002,P024,,4,12.6,0.0,41.33,16.0,25.33
T000430,2025-11-28 09:18:14,C03319,S004,P004,,2,2.31,0.0,5.31,2.4,2.91
T000431,2024-05-12 05:32:14,C01762,S002,P006,,5,2.0,0.0,10.0,5.0,5.0
T000432,2024-10-18 08:14:04,C02018,S004,P005,,2,3.2,0.0,6.4,3.0,3.4
T000433,2024-02-04 15:06:32,C02855,S004,P008,,8,7.0,0.0,56.0,32.0,24.0
T000434,2024-06-01 18:24:11,C01737,S008,P004,,2,2.2,0.0,4.4,2.4,2.0
T000435,2025-10-01 07:21:06,C01191,S003,P019,,2,9.45,0.0,18.9,8.0,10.9
T000436,2025-08-27 20:39:45,C02403,S003,P005,,6,3.36,0.0,21.77,9.0,12.77
T000437,2024-05-27 02:42:28,C03085,S005,P008,,5,7.0,0.0,35.0,20.0,15.0
T000438,2025-04-29 20:37:00,C01909,S006,P003,,3,8.4,0.0,25.2,15.0,10.2
T000439,2024-09-29 19:05:18,C00573,S002,P021,,1,59.0,0.0,59.0,25.0,34.0
T000440,2024-05-06 04:11:21,C01581,S004,P003,,5,8.0,0.0,40.0,25.0,15.0
T000441,2024-08-03 17:55:12,C00599,S007,P023,,3,35.0,0.0,113.4,36.0,77.4
T000442,2024-11-18 11:22:36,C03321,S002,P003,,4,8.0,0.0,36.8,20.0,16.8
T000443,2024-12-09 01:43:01,C02992,S001,P024,,3,12.0,0.0,41.4,12.0,29.4
T000444,2025-03-09 17:19:36,C01695,S007,P020,,1,5.25,0.0,5.25,2.0,3.25
T000445,2025-05-25 09:18:38,C00964,S003,P022,,1,18.9,0.0,18.9,6.0,12.9
T000446,2024-10-06 05:58:32,C03681,S004,P003,,7,8.0,0.0,56.0,35.0,21.0
T000447,2025-07-11 21:01:10,C02623,S003,P002,,4,1.89,0.0,8.16,4.4,3.76
T000448,2024-12-02 08:20:29,C01041,S008,P002,,4,1.8,0.0,8.28,4.4,3.88
T000449,2025-11-14 16:19:22,C00588,S001,P008,,3,7.35,0.0,20.79,12.0,8.79
T000450,2024-07-01 21:42:30,C02636,S007,P005,,4,3.2,0.0,13.82,6.0,7.82
T000451,2025-09-01 15:10:15,C01540,S005,P004,,2,2.31,0.0,4.62,2.4,2.22
T000452,2024-09-09 01:42:49,C03755,S002,P013,,1,699.0,0.0,699.0,320.0,379.0
T000453,2025-03-05 08:13:17,C00963,S008,P024,,4,12.6,0.0,50.4,16.0,34.4
T000454,2024-06-13 10:08:33,C03204,S005,P007,,4,2.8,0.0,11.2,4.8,6.4
T000455,2024-12-10 21:27:09,C03165,S008,P023,,2,35.0,0.0,80.5,24.0,56.5
T000456,2025-09-11 22:02:13,C02094,S008,P005,,3,3.36,0.0,10.08,4.5,5.58
T000457,2025-05-26 21:27:32,C02027,S008,P011,,1,523.95,0.0,523.95,250.0,273.95
T000458,2024-08-30 20:18:12,C02302,S001,P006,,3,2.0,0.0,6.48,3.0,3.48
T000459,2024-12-11 14:27:08,C02906,S004,P004,,4,2.2,0.0,10.12,4.8,5.32
T000460,2025-11-23 22:14:42,C03754,S008,P001,,2,12.6,0.0,28.98,16.0,12.98
T000461,2025-11-08 16:27:30,C01974,S008,P002,,2,1.89,0.0,4.35,2.2,2.15
T000462,2025-03-16 18:23:33,C03914,S003,P003,,7,8.4,0.0,58.8,35.0,23.8
T000463,2025-01-02 07:28:27,C02955,S005,P024,,3,12.6,0.0,37.8,12.0,25.8
T000464,2025-04-18 18:55:21,C02515,S005,P002,,6,1.89,0.0,11.34,6.6,4.74
T000465,2024-08-04 00:26:36,C02019,S006,P024,,1,12.0,0.0,12.96,4.0,8.96
T000466,2025-10-29 06:10:49,C01058,S002,P003,,7,8.4,0.0,48.22,35.0,13.22
T000467,2024-02-26 19:42:14,C02787,S003,P006,,3,2.0,0.0,6.0,3.0,3.0
T000468,2025-01-19 15:45:49,C01848,S003,P007,,6,2.94,0.0,17.64,7.2,10.44
T000469,2024-01-02 02:37:36,C02297,S003,P022,,2,18.0,0.0,36.0,12.0,24.0
T000470,2025-05-29 15:17:49,C00019,S004,P004,,2,2.31,0.0,4.62,2.4,2.22
T000471,2024-04-03 04:49:06,C01149,S005,P006,,7,2.0,0.0,14.0,7.0,7.0
T000472,2025-08-14 17:09:47,C03285,S007,P004,,2,2.31,0.0,4.99,2.4,2.59
T000473,2024-10-20 20:16:32,C02113,S007,P007,,3,2.8,0.0,8.4,3.6,4.8
T000474,2024-09-09 05:45:13,C03009,S003,P007,,6,2.8,0.0,16.8,7.2,9.6
T000475,2025-09-25 11:48:18,C02818,S005,P007,,7,2.94,0.0,20.58,8.4,12.18
T000476,2024-08-02 07:27:00,C01752,S003,P009,PR01,1,764.15,134.85,825.28,550.0,275.28
T000477,2024-04-24 03:26:48,C02364,S005,P012,,1,79.0,0.0,79.0,35.0,44.0
T000478,2025-10-17 01:51:37,C03087,S006,P009,,1,943.95,0.0,943.95,550.0,393.95
T000479,2024-06-11 18:13:17,C03841,S007,P008,,5,7.0,0.0,35.0,20.0,15.0
T000480,2025-06-02 18:19:37,C01358,S007,P002,,4,1.89,0.0,7.56,4.4,3.16
T000481,2025-02-25 04:19:04,C02491,S007,P003,,8,8.4,0.0,67.2,40.0,27.2
T000482,2025-08-13 01:07:59,C03479,S001,P007,,1,2.94,0.0,2.6,1.2,1.4
T000483,2025-10-13 01:18:56,C02242,S003,P003,,2,8.4,0.0,16.8,10.0,6.8
T000484,2024-05-16 04:56:05,C03072,S008,P002,,2,1.8,0.0,3.6,2.2,1.4
T000485,2024-01-10 07:37:44,C02990,S004,P003,,7,8.0,0.0,56.0,35.0,21.0
T000486,2025-01-11 18:36:43,C00043,S006,P005,,7,3.36,0.0,23.52,10.5,13.02
T000487,2024-07-16 08:31:00,C03634,S004,P024,,2,12.0,0.0,25.92,8.0,17.92
T000488,2024-05-17 02:06:50,C02734,S006,P014,,1,129.0,0.0,129.0,70.0,59.0
T000489,2024-05-24 21:25:01,C01226,S007,P002,,1,1.8,0.0,1.8,1.1,0.7
T000490,2025-02-19 00:59:21,C01758,S007,P013,,1,733.95,0.0,733.95,320.0,413.95
T000491,2025-05-05 21:08:52,C00304,S008,P005,,3,3.36,0.0,10.08,4.5,5.58
T000492,2025-08-06 10:56:32,C02788,S004,P001,,3,12.6,0.0,40.82,24.0,16.82
T000493,2025-05-29 20:44:08,C02792,S002,P005,,8,3.36,0.0,22.04,12.0,10.04
T000494,2025-05-23 10:21:29,C03195,S008,P005,,7,3.36,0.0,23.52,10.5,13.02
T000495,2025-08-28 12:16:28,C02405,S005,P021,,3,61.95,0.0,200.72,75.0,125.72
T000496,2024-09-06 20:30:49,C01975,S004,P002,,7,1.8,0.0,12.6,7.7,4.9
T000497,2024-04-02 03:27:20,C01430,S004,P003,,7,8.0,0.0,56.0,35.0,21.0
T000498,2024-09-10 08:41:25,C02046,S002,P020,,4,5.0,0.0,20.0,8.0,12.0
T000499,2025-07-06 16:36:10,C00114,S003,P020,,4,5.25,0.0,22.68,8.0,14.68
T000500,2024-09-29 16:31:04,C01378,S005,P004,,5,2.2,0.0,11.0,6.0,5.0
T000501,2024-04-19 04:22:21,C03223,S003,P009,,1,899.0,0.0,899.0,550.0,349.0
T000502,2024-11-08 20:10:42,C00106,S002,P003,,5,8.0,0.0,46.0,25.0,21.0
T000503,2025-04-28 15:00:30,C02974,S001,P023,PR03,2,32.34,4.41,53.04,24.0,29.04
T000504,2025-08-25 12:09:39,C02062,S001,P023,,4,36.75,0.0,130.18,48.0,82.18
T000505,2024-02-21 16:02:45,C03025,S003,P002,,1,1.8,0.0,1.8,1.1,0.7
T000506,2024-07-27 17:55:31,C02749,S002,P007,,8,2.8,0.0,24.19,9.6,14.59
T000507,2025-04-20 18:03:28,C01344,S003,P006,,7,2.1,0.0,14.7,7.0,7.7
T000508,2024-09-06 12:50:30,C00631,S006,P007,,8,2.8,0.0,22.4,9.6,12.8
T000509,2024-01-27 09:51:32,C01512,S007,P010,,1,24.0,0.0,24.0,10.0,14.0
T000510,2024-07-01 15:24:45,C02308,S006,P003,,1,8.0,0.0,8.64,5.0,3.64
T000511,2025-02-01 19:20:14,C03409,S002,P003,,1,8.4,0.0,8.4,5.0,3.4
T000512,2025-09-28 15:15:19,C03583,S002,P004,,5,2.31,0.0,9.47,6.0,3.47
T000513,2025-04-12 17:17:24,C03379,S007,P005,,1,3.36,0.0,3.36,1.5,1.86
T000514,2024-04-20 08:40:23,C01590,S001,P004,,7,2.2,0.0,15.4,8.4,7.0
T000515,2024-02-08 11:06:20,C01793,S006,P002,,8,1.8,0.0,14.4,8.8,5.6
T000516,2024-03-30 13:42:56,C02263,S008,P005,,8,3.2,0.0,25.6,12.0,13.6
T000517,2025-06-09 06:35:12,C02461,S007,P006,,6,2.1,0.0,12.6,6.0,6.6
T000518,2025-08-23 20:56:38,C00482,S004,P006,,3,2.1,0.0,6.8,3.0,3.8
T000519,2024-08-24 01:29:34,C03647,S008,P008,,2,7.0,0.0,15.12,8.0,7.12
T000520,2024-08-20 21:58:45,C02647,S005,P006,,2,2.0,0.0,4.32,2.0,2.32
T000521,2024-06-20 23:19:32,C03469,S003,P002,,7,1.8,0.0,12.6,7.7,4.9
T000522,2025-01-11 01:51:10,C01863,S002,P023,,2,36.75,0.0,73.5,24.0,49.5
T000523,2025-08-27 03:46:28,C00736,S004,P019,,1,9.45,0.0,10.21,4.0,6.21
T000524,2025-05-13 21:26:21,C01688,S005,P003,,4,8.4,0.0,33.6,20.0,13.6
T000525,2024-01-24 22:06:16,C00135,S001,P008,,3,7.0,0.0,21.0,12.0,9.0
T000526,2024-10-29 00:26:31,C00240,S008,P001,,7,12.0,0.0,84.0,56.0,28.0
T000527,2024-01-16 10:30:09,C03720,S003,P003,,2,8.0,0.0,16.0,10.0,6.0
T000528,2025-09-28 06:51:50,C01954,S002,P001,,6,12.6,0.0,61.99,48.0,13.99
T000529,2024-08-29 19:24:37,C03496,S006,P007,,3,2.8,0.0,9.07,3.6,5.47
T000530,2024-10-05 04:52:09,C00289,S007,P005,,2,3.2,0.0,6.4,3.0,3.4
T000531,2025-09-29 13:03:45,C02436,S001,P005,,6,3.36,0.0,16.53,9.0,7.53
T000532,2024-02-05 17:19:55,C01575,S002,P005,,2,3.2,0.0,6.4,3.0,3.4
T000533,2025-12-13 04:09:32,C03668,S002,P003,,5,8.4,0.0,39.61,25.0,14.61
T000534,2025-08-20 13:49:06,C01946,S002,P001,,1,12.6,0.0,11.16,8.0,3.16
T000535,2024-09-02 15:00:03,C01942,S004,P005,,7,3.2,0.0,22.4,10.5,11.9
T000536,2024-05-25 15:55:50,C03410,S004,P006,,7,2.0,0.0,14.0,7.0,7.0
T000537,2024-09-28 02:38:31,C00134,S001,P008,,1,7.0,0.0,7.0,4.0,3.0
T000538,2024-10-23 02:10:52,C02880,S001,P006,,1,2.0,0.0,2.0,1.0,1.0
T000539,2024-09-20 00:43:38,C03608,S003,P021,,4,59.0,0.0,236.0,100.0,136.0
T000540,2024-05-31 00:31:45,C02691,S005,P007,,2,2.8,0.0,5.6,2.4,3.2
T000541,2025-07-01 20:19:35,C03893,S007,P021,,2,61.95,0.0,133.81,50.0,83.81
T000542,2025-05-09 17:11:38,C03230,S003,P002,,4,1.89,0.0,7.56,4.4,3.16
T000543,2025-08-22 02:28:56,C00297,S006,P006,,6,2.1,0.0,13.61,6.0,7.61
T000544,2025-02-14 04:33:58,C03434,S002,P007,,5,2.94,0.0,14.7,6.0,8.7
T000545,2024-03-31 22:46:23,C00797,S007,P022,,3,18.0,0.0,54.0,18.0,36.0
T000546,2025-05-11 17:11:28,C02829,S005,P022,,3,18.9,0.0,56.7,18.0,38.7
T000547,2025-01-08 20:25:25,C01682,S003,P002,,6,1.89,0.0,11.34,6.6,4.74
T000548,2025-08-30 09:43:59,C01811,S002,P005,,1,3.36,0.0,2.98,1.5,1.48
T000549,2025-12-13 01:36:39,C03795,S004,P008,,7,7.35,0.0,59.17,28.0,31.17
T000550,2025-04-23 20:27:32,C01470,S006,P003,,4,8.4,0.0,33.6,20.0,13.6
T000551,2025-01-31 08:19:55,C00110,S008,P002,,8,1.89,0.0,15.12,8.8,6.32
T000552,2024-09-11 05:53:02,C01294,S003,P005,,8,3.2,0.0,25.6,12.0,13.6
T000553,2024-06-30 07:28:01,C03219,S007,P005,,1,3.2,0.0,3.2,1.5,1.7
T000554,2025-11-05 19:06:54,C00182,S002,P010,,1,25.2,0.0,23.76,10.0,13.76
